Senior Citizen,Partner,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Age,Married,Number of Dependents,CLTV,Population,Internet Service_Fiber optic,Internet Service_No,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,1,62,1,1,0,0,1,1,1,1,1,107.6,6912.7,0,54,1,0,4697,41263,True,False,False,True,False,False,False
0,0,26,1,1,1,1,0,0,0,0,0,61.55,1581.95,0,23,0,0,5156,34191,False,False,True,False,False,True,False
0,0,62,1,1,1,1,1,0,0,0,0,90.7,5586.45,0,44,0,0,5496,37322,True,False,False,False,False,False,False
0,1,58,1,0,1,1,0,0,1,1,0,99.25,5846.65,0,20,1,2,4098,96267,True,False,True,False,True,False,False
0,1,68,1,1,1,1,1,1,1,1,1,91.7,6424.7,0,45,1,0,4113,5451,False,False,False,True,False,True,False
0,1,61,1,1,1,1,1,0,0,1,1,100.7,6018.65,0,60,1,1,4804,31021,True,False,True,False,True,False,False
0,0,42,1,1,0,0,1,1,1,1,1,78.45,3373.4,0,56,0,0,3192,18058,False,False,False,True,True,False,False
0,0,18,1,1,0,0,0,0,1,0,0,84.3,1537.9,0,19,0,0,4612,11264,True,False,False,False,False,False,False
0,0,56,1,0,0,0,0,0,0,0,1,19.55,1080.55,0,57,0,0,5764,37527,False,True,False,True,False,False,False
0,0,4,1,1,0,1,0,0,0,1,1,88.95,355.2,1,30,0,0,5948,30779,True,False,False,False,False,True,False
0,0,4,1,0,0,0,0,0,0,0,0,20.45,82.85,0,31,0,0,4344,27778,False,True,False,False,True,False,False
0,0,35,1,0,1,1,0,0,0,0,0,55.6,2016.45,0,46,0,3,5964,28680,False,False,True,False,True,False,False
0,1,64,1,1,1,0,0,1,0,0,1,86.8,5327.25,0,31,1,2,4915,13779,True,False,False,False,False,False,False
0,0,31,1,0,0,0,0,0,0,0,0,20.95,683.25,0,23,0,0,5772,5221,False,True,True,False,False,False,True
1,1,67,1,0,0,0,0,0,0,0,1,20.05,1263.05,0,65,1,0,4934,11509,False,True,False,True,False,False,False
0,0,4,1,0,0,1,0,0,0,0,0,50.7,151.3,1,42,0,0,4930,23559,False,False,False,False,True,False,False
1,1,70,1,1,1,1,1,1,1,1,1,113.65,7714.65,0,77,1,0,6146,19975,True,False,False,True,False,True,False
0,0,3,1,0,0,0,0,0,1,0,0,53.4,188.7,1,23,0,0,2755,26099,False,False,False,False,True,False,False
1,1,53,1,1,0,1,0,0,1,1,1,101.9,5549.4,1,69,1,0,5884,40705,True,False,False,False,False,True,False
0,1,2,1,0,1,1,0,1,0,0,0,59.5,130.5,0,49,1,4,5613,17058,False,False,False,True,False,False,True
0,1,29,1,0,0,0,0,0,1,1,1,87.8,2621.75,0,32,1,2,4780,41979,True,False,False,False,True,False,False
0,0,47,0,0,1,0,1,1,0,0,0,41.9,1875.25,0,54,0,0,2540,31678,False,False,False,True,False,False,True
0,1,68,1,1,0,0,0,0,1,0,1,83.0,5685.8,1,42,1,0,4714,34873,True,False,True,False,False,True,False
0,0,12,1,0,1,0,0,0,1,1,1,69.85,837.5,0,41,0,1,5796,32050,False,False,False,False,False,False,True
0,1,8,1,0,0,1,0,1,0,0,0,56.3,401.5,0,24,1,1,3135,26265,False,False,False,False,False,False,False
0,1,54,1,1,1,1,1,0,1,1,0,109.55,6118.95,0,35,1,0,6130,19109,True,False,False,False,False,True,False
0,1,69,1,0,0,1,0,1,1,0,1,92.15,6480.9,0,56,1,3,5817,37887,True,False,False,True,False,False,True
0,0,26,1,1,1,1,0,0,1,0,1,69.5,1800.05,0,54,0,0,3866,38181,False,False,False,False,False,False,False
0,1,72,1,1,1,1,1,1,0,0,1,97.0,7104.2,0,27,1,0,6302,32148,True,False,False,True,False,False,False
0,0,70,0,0,1,0,1,1,1,1,1,58.35,4214.25,0,54,0,0,4093,44442,False,False,False,True,False,False,False
0,0,1,1,0,1,0,0,0,0,0,0,50.6,50.6,1,47,0,2,3677,33528,False,False,False,False,False,False,True
0,0,10,1,0,0,0,0,0,1,1,1,89.5,863.1,1,55,0,0,4206,15505,True,False,False,False,False,True,False
0,1,28,1,0,0,0,0,0,0,0,1,70.4,1992.2,0,56,1,2,5195,47344,True,False,True,False,False,False,False
0,0,1,1,0,0,0,0,0,0,0,1,69.8,69.8,1,50,0,0,4154,67354,True,False,False,False,False,True,False
0,1,21,1,1,0,0,0,0,1,1,1,94.3,1948.35,0,60,1,0,2058,47568,True,False,False,False,False,True,False
1,1,51,1,1,1,0,1,0,1,0,1,93.8,4750.95,1,80,1,0,4788,62425,True,False,False,False,False,False,False
0,1,53,1,0,0,0,0,0,0,0,0,19.55,1007.9,0,49,1,1,4670,103214,False,True,True,False,False,False,False
0,0,53,1,0,1,1,1,0,0,1,0,95.95,5036.9,0,38,0,3,4523,63288,True,False,True,False,False,True,False
0,1,24,1,1,0,0,1,0,1,1,1,101.05,2391.8,1,44,1,0,4766,16271,True,False,False,False,False,True,False
0,1,70,1,1,1,1,1,1,1,1,1,94.8,6859.05,0,30,1,0,5072,29694,False,False,False,True,True,False,False
0,0,61,1,1,1,1,1,0,1,1,1,107.75,6521.9,0,30,0,0,5364,16398,True,False,True,False,False,True,False
0,0,11,1,0,1,0,0,1,0,0,1,54.6,617.85,0,21,0,0,2573,51556,False,False,True,False,False,False,True
0,0,2,1,0,0,0,0,0,0,0,1,71.3,157.75,0,53,0,0,2274,3699,True,False,False,False,True,False,False
0,0,25,1,0,0,0,0,0,0,0,1,19.5,516.3,0,29,0,0,4761,72893,False,True,True,False,False,False,False
0,0,41,1,1,0,1,0,0,0,0,1,56.3,2364.0,0,40,0,0,2994,24660,False,False,True,False,True,False,False
0,1,18,1,1,0,0,0,0,1,1,1,94.7,1687.95,1,53,1,0,2206,30173,True,False,False,False,False,True,False
1,1,72,1,1,0,1,1,0,1,1,1,104.15,7689.95,1,66,1,0,5925,27563,True,False,False,True,False,False,False
0,1,71,1,1,1,1,1,1,1,1,1,90.55,6239.05,0,43,1,3,6009,20890,False,False,False,True,True,False,False
0,1,34,1,0,1,1,1,0,0,0,1,60.8,2042.05,0,34,1,1,4522,14852,False,False,True,False,False,False,True
0,0,29,1,0,0,0,1,1,1,1,1,98.8,2807.1,0,62,0,0,4580,21065,True,False,False,False,True,False,False
1,1,40,1,0,1,1,1,1,1,0,1,98.15,4116.8,0,68,1,0,4332,21343,True,False,True,False,True,False,False
0,1,36,0,0,1,0,1,0,0,0,0,35.35,1317.95,0,37,1,0,3314,55306,False,False,True,False,False,False,True
0,1,46,1,1,0,1,0,1,1,1,1,103.15,4594.65,0,41,1,0,3517,58639,True,False,True,False,False,True,False
0,0,58,1,1,1,1,1,0,1,1,1,107.75,6332.75,0,51,0,0,5121,21279,True,False,True,False,False,True,False
0,0,39,1,1,0,1,0,0,0,0,0,81.4,3213.75,0,54,0,0,4104,24180,True,False,True,False,True,False,False
0,1,4,1,0,0,0,0,1,0,1,0,61.45,229.55,1,44,1,1,2131,1107,False,False,False,False,True,False,False
0,1,52,1,1,0,1,1,0,1,0,1,95.7,4976.15,0,53,1,3,4415,174,True,False,True,False,True,False,False
1,1,70,1,1,0,1,1,0,1,1,1,104.8,7308.95,0,66,1,0,5291,53323,True,False,True,False,False,True,False
1,1,65,1,0,0,0,0,0,0,0,1,70.95,4555.2,0,76,1,0,4871,55486,True,False,True,False,False,False,False
0,0,1,1,0,0,0,0,0,0,0,1,44.95,44.95,0,61,0,0,3256,25566,False,False,False,False,False,False,True
0,1,70,1,1,0,0,1,0,1,1,1,97.65,6982.5,0,21,1,0,4252,38427,True,False,True,False,False,True,False
1,1,29,0,0,0,1,1,0,0,0,1,35.65,1025.15,0,67,1,1,4107,31352,False,False,False,False,False,False,True
0,0,1,1,0,0,0,0,0,1,1,1,90.55,90.55,1,20,0,0,3898,43467,True,False,False,False,False,True,False
0,0,67,1,1,1,0,1,1,1,1,1,85.25,5714.2,0,21,0,0,6322,91664,False,False,False,True,False,False,True
0,0,1,1,0,0,0,0,0,0,0,1,19.5,19.5,0,57,0,0,5279,49647,False,True,False,False,False,False,True
0,0,26,1,0,0,0,0,0,1,1,1,88.8,2274.35,1,58,0,0,4910,31556,True,False,False,False,False,False,False
0,1,30,1,1,0,0,0,0,0,0,1,25.1,789.55,0,39,1,2,5851,37417,False,True,False,True,False,False,True
0,1,48,1,0,0,0,1,1,1,1,1,100.05,4834.0,0,58,1,0,3468,35656,True,False,False,False,True,False,False
0,1,55,1,0,1,1,0,0,0,0,0,55.7,3131.8,0,49,1,2,4149,63136,False,False,False,False,False,True,False
0,0,7,1,1,0,0,0,0,0,1,1,85.2,602.55,1,23,0,0,3905,19034,True,False,False,False,False,False,True
0,0,37,1,1,1,0,0,0,1,0,1,91.15,3369.25,0,29,0,0,3194,38902,True,False,False,False,False,True,False
0,1,31,1,0,0,1,0,0,0,1,1,83.85,2674.15,0,64,1,0,4283,425,True,False,False,False,False,False,False
0,0,4,1,0,0,0,0,0,0,0,1,45.9,199.75,0,46,0,0,3200,36243,False,False,False,False,False,True,False
0,1,72,1,1,0,0,0,0,0,0,1,25.1,1790.8,0,49,1,2,4185,30028,False,True,False,True,True,False,False
1,0,5,1,0,0,0,0,0,1,1,1,91.4,449.75,1,79,0,0,2834,30933,True,False,False,False,False,True,False
0,1,1,1,0,0,0,0,0,0,0,0,19.7,19.7,0,37,1,3,2004,27414,False,True,False,False,False,False,True
1,0,15,1,0,0,0,0,0,1,1,1,91.5,1400.3,0,80,0,0,4173,20200,True,False,False,False,False,True,False
0,1,8,1,0,1,0,0,0,0,0,1,51.3,411.6,0,47,1,1,2545,41067,False,False,False,False,True,False,False
0,0,35,1,0,0,0,0,0,0,0,0,21.1,741.0,0,61,0,0,5707,7527,False,True,True,False,False,False,True
1,0,56,1,1,0,1,1,0,1,1,0,104.75,5841.35,0,67,0,0,5128,10558,True,False,False,False,False,True,False
0,1,42,1,1,0,0,1,1,1,1,1,106.15,4512.7,1,54,1,0,2265,23984,True,False,False,False,False,False,False
1,1,65,1,1,1,1,0,0,0,0,1,85.75,5688.45,0,78,1,1,4978,18752,True,False,False,False,False,True,False
0,1,2,1,0,0,0,0,0,0,0,0,20.3,31.9,0,57,1,2,2843,26753,False,True,True,False,False,False,True
1,1,65,1,1,1,0,0,0,1,1,1,100.75,6674.65,0,66,1,0,4368,16812,True,False,True,False,False,True,False
0,0,18,1,1,0,0,0,0,0,0,1,74.15,1345.75,0,43,0,0,5033,27891,True,False,False,False,False,True,False
0,0,23,1,1,1,0,1,0,1,1,1,78.55,1843.05,0,43,0,0,3127,38460,False,False,True,False,False,True,False
0,0,4,1,0,0,0,0,0,0,0,1,45.3,196.95,1,36,0,0,3443,10253,False,False,False,False,False,False,True
0,1,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,0,30,1,0,4442,23742,False,True,False,True,True,False,False
0,0,4,1,1,0,0,0,0,0,0,0,50.7,214.55,0,24,0,0,4288,32369,False,False,False,False,False,True,False
0,0,19,1,0,0,0,0,0,0,0,1,45.0,865.85,0,53,0,0,4519,13158,False,False,False,False,False,False,False
0,0,18,1,0,0,1,1,0,0,0,0,77.8,1358.6,0,61,0,0,4228,23981,True,False,False,False,False,True,False
1,1,38,1,0,1,0,0,0,0,1,1,83.45,3147.15,0,76,1,0,2768,21990,True,False,False,False,False,True,False
0,0,2,1,1,0,0,0,0,0,0,1,73.25,131.05,1,37,0,0,2919,14493,True,False,False,False,True,False,False
0,0,47,1,1,1,1,0,0,1,0,0,94.8,4535.85,0,51,0,0,5022,17015,True,False,True,False,False,False,False
0,1,52,1,0,0,0,0,0,0,0,0,20.1,1078.75,0,22,1,1,4529,41390,False,True,False,True,False,False,False
0,0,9,1,1,0,0,0,0,0,1,0,59.9,542.4,0,46,0,0,5414,31297,False,False,False,False,False,False,True
0,1,26,1,1,1,1,1,1,1,1,1,90.1,2312.55,0,46,1,0,2068,9864,False,False,True,False,True,False,False
0,1,8,1,0,0,0,1,0,0,0,1,51.05,415.05,1,47,1,1,3758,16910,False,False,False,False,False,True,False
0,1,44,1,0,0,1,1,1,1,0,1,70.95,3250.45,0,19,1,0,3678,29110,False,False,True,False,False,True,False
0,0,3,0,0,0,1,0,0,0,0,0,29.2,98.5,0,34,0,0,4699,25303,False,False,False,False,False,False,True
0,0,2,1,0,0,0,0,0,0,0,1,46.6,87.9,0,45,0,0,5096,23661,False,False,False,False,False,False,False
0,1,9,1,1,0,0,0,0,1,0,1,85.35,754.65,1,63,1,0,2445,23519,True,False,False,False,False,False,False
1,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,1,80,0,0,4403,49242,True,False,False,False,False,True,False
0,0,25,1,0,1,0,0,0,0,0,0,74.3,1952.25,0,53,0,0,4815,43857,True,False,False,False,False,False,False
1,1,2,1,0,0,0,0,0,0,0,1,69.3,153.8,0,79,1,0,2901,23637,True,False,False,False,False,True,False
0,0,43,1,0,1,0,0,0,0,0,1,75.2,3198.6,1,63,0,0,4673,35325,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,1,54,0,0,5527,27614,False,True,False,False,False,False,True
0,1,58,1,1,0,1,1,0,0,1,1,94.3,5610.15,0,49,1,0,6166,37779,True,False,True,False,False,True,False
0,1,59,1,1,1,0,1,1,1,0,1,76.45,4519.5,0,33,1,1,5978,30742,False,False,False,True,False,False,True
0,0,44,0,0,1,0,1,0,1,1,1,54.0,2440.25,0,55,0,0,4256,25751,False,False,True,False,False,True,False
0,0,66,1,1,0,1,0,1,1,1,1,104.25,6860.6,0,43,0,0,4915,32307,True,False,True,False,False,True,False
0,1,68,1,0,0,0,0,0,0,0,0,19.95,1377.7,0,45,1,3,4165,28067,False,True,False,True,False,False,False
0,0,9,0,0,0,0,0,0,0,0,1,24.95,190.25,0,61,0,0,5473,97318,False,False,False,False,False,True,False
0,0,19,1,1,1,0,1,0,0,0,1,84.75,1651.95,0,29,0,0,5157,68018,True,False,False,False,False,True,False
0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,0,20,0,0,4987,33389,False,True,False,False,False,False,True
0,0,70,1,1,1,1,1,1,1,1,1,113.65,7939.25,0,28,0,0,6424,81986,True,False,False,True,False,False,False
0,0,1,1,0,0,0,0,0,0,0,1,44.9,44.9,0,44,0,0,2451,57017,False,False,False,False,False,False,True
0,0,8,1,1,0,0,0,0,0,0,1,75.25,576.7,0,51,0,0,2332,48867,True,False,False,False,False,True,False
0,0,53,1,1,0,0,0,0,0,0,0,24.6,1279.0,0,24,0,0,4610,17112,False,True,False,True,False,False,True
1,0,51,1,1,0,0,0,0,0,0,0,25.0,1260.7,0,67,0,0,5896,40077,False,True,True,False,False,False,False
0,1,11,1,0,0,0,0,0,0,0,0,20.95,267.35,0,33,1,2,4075,59259,False,True,False,False,False,False,False
0,1,60,1,1,1,0,1,1,1,1,1,110.6,6586.85,0,48,1,3,5756,46639,True,False,False,True,False,True,False
0,0,17,1,0,1,1,0,0,0,0,1,55.5,934.15,0,64,0,0,3190,17846,False,False,False,False,True,False,False
0,0,3,1,0,0,0,0,0,0,0,1,43.3,123.65,1,23,0,0,4849,24977,False,False,False,False,False,True,False
0,1,70,1,0,1,1,1,1,1,1,1,109.5,7534.65,1,38,1,0,6136,27424,True,False,True,False,False,False,False
0,0,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0,34,0,0,2133,42526,False,True,False,False,False,False,True
1,0,43,1,1,0,0,0,0,1,0,1,84.85,3645.6,0,74,0,0,4556,18735,True,False,False,False,False,True,False
0,1,16,1,0,0,0,0,0,0,0,0,19.6,314.45,0,48,1,0,4298,33057,False,True,False,False,False,False,True
0,1,57,1,0,1,1,0,0,0,0,0,53.45,3053.0,0,33,1,2,5660,25988,False,False,True,False,False,True,False
0,1,37,1,0,0,0,0,0,0,0,0,19.8,677.05,0,31,1,1,5137,36123,False,True,True,False,True,False,False
0,1,72,1,1,1,1,1,1,1,1,0,112.1,7965.95,0,56,1,0,4272,14814,True,False,False,True,True,False,False
1,0,11,1,1,0,0,0,0,0,1,1,84.8,906.85,1,78,0,0,5118,9937,True,False,False,False,True,False,False
1,1,50,1,1,0,1,1,0,1,0,1,95.05,4888.7,1,67,1,0,5863,22177,True,False,False,False,False,True,False
1,0,5,1,0,0,0,1,0,0,0,0,50.35,237.25,1,73,0,0,4618,40376,False,False,False,False,False,True,False
0,1,1,1,1,0,0,0,0,0,0,1,74.6,74.6,1,63,1,0,5861,42239,True,False,False,False,False,False,False
0,0,16,1,0,0,0,0,0,0,0,1,19.7,342.4,1,35,0,0,3438,22085,False,True,False,False,False,False,True
1,1,2,1,0,0,0,1,0,0,0,1,74.2,140.1,0,69,1,0,3170,51348,True,False,False,False,False,True,False
0,0,17,1,1,0,0,1,1,1,0,1,69.0,1108.0,0,53,0,0,4439,50047,False,False,False,False,False,False,True
0,0,16,1,0,0,0,0,0,0,0,0,19.35,295.55,0,63,0,0,2017,23646,False,True,True,False,True,False,False
0,0,15,1,0,0,0,1,0,0,1,1,59.45,892.65,1,25,0,0,5129,29387,False,False,False,False,False,True,False
0,0,10,1,0,0,0,0,0,0,0,1,19.8,198.25,0,57,0,0,5270,13129,False,True,True,False,False,False,True
0,0,46,1,0,1,1,0,1,1,1,1,105.2,4822.85,1,23,0,0,3322,18112,True,False,True,False,False,False,False
0,1,64,1,1,0,1,1,1,1,1,1,109.2,6741.15,0,53,1,1,5543,11517,True,False,False,True,True,False,False
0,0,1,1,1,0,1,0,0,0,0,1,79.15,79.15,0,33,0,0,2742,25882,True,False,False,False,False,False,True
0,1,25,1,0,0,1,1,0,0,0,0,53.65,1355.45,0,63,1,3,5854,29245,False,False,True,False,False,False,True
0,1,71,1,0,1,1,1,1,1,0,0,100.2,7209.0,0,22,1,1,5502,18539,True,False,False,True,True,False,False
0,0,8,1,0,0,0,0,0,0,0,1,45.15,438.4,1,59,0,0,3721,30568,False,False,False,False,False,False,True
0,1,72,1,0,1,1,1,1,1,1,1,108.65,7726.35,0,63,1,1,5730,16996,True,False,False,True,False,False,False
0,1,49,0,0,1,0,0,0,1,0,0,40.65,2070.75,0,57,1,0,5565,26157,False,False,False,False,False,False,False
0,1,29,0,0,1,1,1,1,0,1,1,55.35,1636.95,0,62,1,3,5138,57146,False,False,True,False,True,False,False
0,1,72,1,1,1,1,1,1,0,1,0,105.6,7581.5,0,59,1,0,5981,45358,True,False,False,True,False,False,False
0,1,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,1,62,1,0,4115,27453,True,False,False,False,False,True,False
0,0,50,1,1,0,0,0,0,1,1,1,95.7,4729.75,0,42,0,0,4164,39064,True,False,False,False,False,True,False
0,1,71,1,1,1,0,1,1,1,1,0,83.2,6126.1,0,47,1,0,5350,57775,False,False,False,True,False,True,False
1,1,70,1,1,1,1,1,1,1,1,0,90.05,6333.4,0,65,1,0,4666,76890,False,False,False,True,True,False,False
0,0,71,1,1,1,0,0,1,0,1,0,97.65,6687.85,0,47,0,0,5319,66754,True,False,True,False,True,False,False
0,1,61,1,0,1,1,1,1,0,0,1,68.05,4158.25,0,23,1,2,4436,75319,False,False,False,True,False,False,False
0,0,32,1,0,0,0,0,1,1,1,1,96.2,3183.4,1,45,0,0,3606,34716,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,1,1,79.6,79.6,1,20,0,0,3108,33817,True,False,False,False,False,True,False
0,0,68,1,1,1,1,1,0,0,1,1,102.1,7149.35,0,40,0,0,5228,17554,True,False,False,True,False,False,False
0,0,62,1,1,0,0,0,0,0,0,0,23.4,1429.65,0,43,0,0,5822,25068,False,True,False,True,False,False,False
0,0,7,1,0,0,0,0,0,0,0,1,71.05,472.65,0,48,0,1,4668,51970,True,False,False,False,False,True,False
0,0,20,1,1,0,0,0,0,1,0,1,85.25,1734.5,1,49,0,0,2414,30211,True,False,False,False,False,True,False
0,1,6,1,0,0,0,0,0,0,0,0,19.45,113.5,0,53,1,3,3461,62660,False,True,True,False,False,False,True
1,0,33,0,0,1,1,1,0,1,1,1,59.45,1884.65,0,80,0,0,3116,45645,False,False,False,False,False,False,False
0,1,28,1,1,0,0,0,0,1,1,0,92.2,2568.15,0,37,1,3,5116,23079,True,False,True,False,False,False,False
0,0,27,1,0,0,0,0,0,0,0,0,19.85,470.0,0,27,0,0,2176,12937,False,True,False,True,True,False,False
0,0,7,1,0,0,0,0,0,0,0,0,43.9,278.4,0,41,0,0,3565,25135,False,False,False,False,False,False,True
0,0,26,1,1,0,0,0,1,0,0,1,80.5,2088.8,1,34,0,0,2729,24973,True,False,False,False,False,True,False
1,0,5,1,1,0,1,0,0,0,1,1,89.8,502.6,1,75,0,0,2960,57146,True,False,False,False,False,True,False
1,0,30,1,1,1,0,0,0,0,1,1,90.5,2595.85,0,69,0,0,5983,53686,True,False,False,False,True,False,False
0,0,63,1,1,0,1,0,0,0,1,0,90.45,5825.5,0,33,0,0,4616,30802,True,False,True,False,True,False,False
0,0,1,1,0,0,1,0,0,0,0,1,50.75,50.75,1,61,0,0,5355,46342,False,False,False,False,False,True,False
0,0,53,1,1,0,1,1,1,1,1,1,84.6,4449.75,0,55,0,2,4733,35530,False,False,True,False,False,True,False
0,1,14,1,0,0,1,0,1,0,1,1,89.65,1208.35,1,57,1,0,2504,18980,True,False,False,False,True,False,False
0,0,21,1,0,0,1,0,1,1,1,1,99.15,1956.4,0,22,0,0,5324,33280,True,False,False,False,False,False,False
0,0,17,1,0,0,0,0,0,0,0,0,19.95,310.6,0,23,0,0,2221,26933,False,True,True,False,False,False,True
0,1,16,1,0,0,0,0,0,0,0,0,20.5,290.55,0,30,1,2,2856,47,False,True,False,True,False,False,True
0,0,35,1,0,0,0,1,0,0,1,1,62.1,2096.1,0,61,0,0,5315,56280,False,False,False,False,False,True,False
1,0,32,1,0,0,0,0,0,0,1,1,79.5,2665.0,0,74,0,0,3041,54254,True,False,False,False,False,True,False
0,1,28,1,0,0,0,0,0,0,0,1,19.55,543.8,0,27,1,3,3948,34447,False,True,False,False,False,False,False
0,0,1,1,0,0,0,0,0,0,0,1,20.35,20.35,0,30,0,0,2183,49474,False,True,False,False,False,False,True
0,0,59,0,0,0,0,0,1,1,1,1,51.7,3005.8,0,43,0,0,6107,46532,False,False,False,False,False,True,False
0,1,72,1,1,0,0,0,0,0,0,1,23.3,1623.15,0,26,1,2,4152,69974,False,True,True,False,False,False,False
0,0,36,1,0,0,1,0,1,0,1,1,65.4,2498.4,1,25,0,0,5220,46626,False,False,True,False,False,False,True
0,0,40,1,0,1,1,0,0,1,0,0,65.1,2586.0,0,32,0,0,3885,36057,False,False,False,False,False,False,True
0,1,40,1,1,0,0,1,0,0,0,1,81.2,3292.3,0,55,1,3,5370,61623,True,False,False,False,False,True,False
0,0,9,1,0,0,0,1,1,1,1,1,72.9,651.4,1,50,0,2,3585,33878,False,False,False,False,False,False,True
0,1,63,1,0,1,1,1,1,1,0,0,74.5,4674.55,0,22,1,2,6382,23444,False,False,False,True,True,False,False
0,0,3,1,0,0,0,0,0,1,0,1,80.5,232.35,0,48,0,0,2032,38041,True,False,False,False,False,True,False
0,1,40,0,0,0,1,1,1,1,1,0,60.3,2448.5,0,19,1,2,3724,32718,False,False,True,False,False,False,True
0,1,8,1,0,1,0,0,0,0,0,1,75.0,658.1,0,57,1,0,5413,23331,True,False,False,False,False,False,True
1,1,34,1,0,1,0,0,1,1,0,0,90.15,3128.8,0,71,1,0,3202,48827,True,False,True,False,False,False,True
0,0,5,0,0,1,0,1,1,0,0,0,40.0,223.45,1,25,0,0,3125,45118,False,False,False,False,False,False,True
1,0,9,1,1,0,1,0,0,1,1,1,99.45,919.4,1,67,0,0,2313,44099,True,False,False,False,True,False,False
0,1,9,1,1,0,1,1,0,0,1,1,69.05,653.95,0,27,1,0,2907,30458,False,False,False,False,True,False,False
0,1,31,1,1,0,0,0,0,0,1,0,59.7,1825.5,0,21,1,1,2425,31622,False,False,False,False,False,False,False
0,1,50,1,0,0,0,0,0,0,0,1,19.85,943.1,0,30,1,0,4358,54382,False,True,True,False,False,False,False
0,0,2,1,0,1,1,0,1,0,0,1,86.25,181.65,1,40,0,0,3529,30635,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,1,43,0,0,4689,16486,False,False,False,False,False,True,False
0,0,8,1,0,0,0,0,0,0,0,1,70.1,551.35,1,30,0,0,2899,17389,True,False,False,False,False,False,True
0,0,9,0,0,0,1,0,0,0,1,0,40.75,359.4,0,45,0,0,2973,1509,False,False,False,False,False,True,False
1,0,2,1,0,0,0,0,0,0,0,1,70.2,115.95,1,75,0,0,2767,3133,True,False,False,False,False,False,False
0,0,3,1,0,1,1,0,0,0,0,0,55.35,165.2,1,19,0,0,5787,74025,False,False,False,False,False,True,False
0,1,25,1,0,0,0,0,1,1,1,1,95.7,2338.35,0,51,1,0,4535,71126,True,False,False,False,True,False,False
1,0,1,1,0,0,0,0,0,0,0,0,46.3,46.3,0,71,0,0,2546,12884,False,False,False,False,False,True,False
0,1,45,1,1,1,1,1,1,1,0,0,81.3,3541.1,0,51,1,2,3111,2606,False,False,False,False,False,False,True
1,1,51,1,1,0,1,1,0,0,0,1,84.2,4146.05,1,80,1,0,6245,9278,True,False,False,False,False,True,False
0,1,55,1,0,0,0,0,0,0,0,0,20.0,1087.25,0,31,1,1,4277,1587,False,True,False,False,True,False,False
0,0,38,1,1,1,1,1,0,0,0,1,66.15,2522.4,0,39,0,0,4933,727,False,False,False,False,False,False,False
0,0,2,1,0,0,0,0,0,0,0,0,45.85,81.0,1,34,0,0,3843,796,False,False,False,False,False,False,True
0,1,38,1,0,0,0,0,0,0,0,0,19.6,717.3,0,40,1,2,3854,26662,False,True,False,False,False,True,False
0,0,34,1,0,0,1,0,0,0,0,1,49.8,1734.2,0,34,0,0,2711,699,False,False,False,False,False,True,False
0,1,70,1,1,0,0,1,0,1,1,1,101.75,7069.3,0,19,1,0,5596,8759,True,False,True,False,False,True,False
0,0,13,1,0,1,0,0,1,0,0,0,55.15,742.9,0,20,0,0,3161,44652,False,False,True,False,False,False,True
0,0,39,1,1,0,0,0,0,0,0,0,75.25,3017.65,1,64,0,0,4696,24005,True,False,False,False,False,True,False
0,0,61,1,1,0,1,1,0,1,1,1,103.95,6423.0,0,21,0,0,4148,24961,True,False,True,False,False,True,False
0,0,12,1,1,0,0,1,0,1,1,1,100.15,1164.3,1,24,0,0,3682,81,True,False,False,False,False,False,False
0,0,41,1,0,0,1,0,1,1,1,1,99.65,4220.35,0,29,0,0,2640,62355,True,False,False,True,True,False,False
0,0,21,1,1,0,0,0,0,0,0,1,73.7,1558.7,0,28,0,0,2071,1604,True,False,False,False,False,True,False
1,0,55,0,0,0,0,1,0,1,1,1,50.05,2743.45,0,71,0,0,4932,905,False,False,True,False,False,False,False
0,1,69,0,0,1,0,1,1,1,1,0,60.25,4055.5,0,22,1,0,5717,56100,False,False,False,True,False,False,False
1,1,26,1,1,0,1,1,0,1,1,0,105.75,2710.25,1,72,1,0,3157,7863,True,False,False,False,False,True,False
1,1,69,1,0,1,1,0,0,0,1,0,87.3,6055.55,0,67,1,0,4148,91,True,False,True,False,True,False,False
1,1,18,0,0,0,0,1,0,1,1,1,48.35,810.7,1,70,1,0,2167,3849,False,False,False,False,False,True,False
0,1,47,1,1,0,1,0,0,0,0,0,54.25,2538.2,0,28,1,1,2320,2863,False,False,False,False,False,True,False
0,1,72,1,0,1,1,1,1,1,1,0,85.3,6129.2,0,46,1,1,4456,10375,False,False,False,True,False,False,False
